
Final Exam,qSaWq5Khmt,44,rmS9jHoIts
Homework1,JEdJCRTwMu,86,rmS9jHoIts
Homework2,JEdJCRTwMu,77,rmS9jHoIts
Homework3,JEdJCRTwMu,62,rmS9jHoIts
Midterm,JEdJCRTwMu,45,rmS9jHoIts
Homework4,JEdJCRTwMu,70,rmS9jHoIts
Homework5,JEdJCRTwMu,38,rmS9jHoIts
Homework6,JEdJCRTwMu,24,rmS9jHoIts
Homework7,JEdJCRTwMu,21,rmS9jHoIts
Homework8,JEdJCRTwMu,47,rmS9jHoIts
Final Exam,JEdJCRTwMu,40,rmS9jHoIts
Homework1,LbOIaCTwOR,98,rmS9jHoIts
Homework2,LbOIaCTwOR,71,rmS9jHoIts
Homework3,LbOIaCTwOR,46,rmS9jHoIts
Midterm,LbOIaCTwOR,81,rmS9jHoIts
Homework4,LbOIaCTwOR,45,rmS9jHoIts
Homework5,LbOIaCTwOR,40,rmS9jHoIts
Homework6,LbOIaCTwOR,33,rmS9jHoIts
Homework7,LbOIaCTwOR,93,rmS9jHoIts
Homework8,LbOIaCTwOR,72,rmS9jHoIts
Final Exam,LbOIaCTwOR,54,rmS9jHoIts
Homework1,F8SGo1rfbJ,86,rmS9jHoIts
Homework2,F8SGo1rfbJ,93,rmS9jHoIts
Homework3,F8SGo1rfbJ,89,rmS9jHoIts
Midterm,F8SGo1rfbJ,31,rmS9jHoIts
Homework4,F8SGo1rfbJ,91,rmS9jHoIts
Homework5,F8SGo1rfbJ,81,rmS9jHoIts
Homework6,F8SGo1rfbJ,40,rmS9jHoIts
Homework7,F8SGo1rfbJ,70,rmS9jHoIts
Homework8,F8SGo1rfbJ,36,rmS9jHoIts
Final Exam,F8SGo1rfbJ,53,rmS9jHoIts
Homework1,aDQQtN7BnB,86,rmS9jHoIts
Homework2,aDQQtN7BnB,74,rmS9jHoIts
Homework3,aDQQtN7BnB,58,rmS9jHoIts
Midterm,aDQQtN7BnB,54,rmS9jHoIts
Homework4,aDQQtN7BnB,90,rmS9jHoIts
Homework5,aDQQtN7BnB,40,rmS9jHoIts
Homework6,aDQQtN7BnB,77,rmS9jHoIts
Homework7,aDQQtN7BnB,51,rmS9jHoIts
Homework8,aDQQtN7BnB,62,rmS9jHoIts
Final Exam,aDQQtN7BnB,93,rmS9jHoIts
Homework1,w4xX1lvTG7,75,rmS9jHoIts
Homework2,w4xX1lvTG7,89,rmS9jHoIts
Homework3,w4xX1lvTG7,58,rmS9jHoIts
Midterm,w4xX1lvTG7,83,rmS9jHoIts
Homework4,w4xX1lvTG7,62,rmS9jHoIts
Homework5,w4xX1lvTG7,47,rmS9jHoIts
Homework6,w4xX1lvTG7,72,rmS9jHoIts
Homework7,w4xX1lvTG7,48,rmS9jHoIts
Homework8,w4xX1lvTG7,62,rmS9jHoIts
Final Exam,w4xX1lvTG7,93,rmS9jHoIts
Homework1,ixYZCGpl5D,64,rmS9jHoIts
Homework2,ixYZCGpl5D,45,rmS9jHoIts
Homework3,ixYZCGpl5D,22,rmS9jHoIts
Midterm,ixYZCGpl5D,32,rmS9jHoIts
Homework4,ixYZCGpl5D,39,rmS9jHoIts
Homework5,ixYZCGpl5D,45,rmS9jHoIts
Homework6,ixYZCGpl5D,66,rmS9jHoIts
Homework7,ixYZCGpl5D,70,rmS9jHoIts
Homework8,ixYZCGpl5D,57,rmS9jHoIts
Final Exam,ixYZCGpl5D,21,rmS9jHoIts
Homework1,4D8d5NFQey,63,rmS9jHoIts
Homework2,4D8d5NFQey,58,rmS9jHoIts
Homework3,4D8d5NFQey,56,rmS9jHoIts
Midterm,4D8d5NFQey,63,rmS9jHoIts
Homework4,4D8d5NFQey,36,rmS9jHoIts
Homework5,4D8d5NFQey,46,rmS9jHoIts
Homework6,4D8d5NFQey,38,rmS9jHoIts
Homework7,4D8d5NFQey,29,rmS9jHoIts
Homework8,4D8d5NFQey,35,rmS9jHoIts
Final Exam,4D8d5NFQey,48,rmS9jHoIts
Assignment1,WJrWAidLZ5,93,XVQf7mOI1Z
Assignment2,WJrWAidLZ5,86,XVQf7mOI1Z
Assignment3,WJrWAidLZ5,90,XVQf7mOI1Z
Assignment4,WJrWAidLZ5,74,XVQf7mOI1Z
Midterm,WJrWAidLZ5,97,XVQf7mOI1Z
Final Exam,WJrWAidLZ5,97,XVQf7mOI1Z
Assignment1,PiQvBSPut9,94,XVQf7mOI1Z
Assignment2,PiQvBSPut9,70,XVQf7mOI1Z
Assignment3,PiQvBSPut9,78,XVQf7mOI1Z
Assignment4,PiQvBSPut9,59,XVQf7mOI1Z
Midterm,PiQvBSPut9,71,XVQf7mOI1Z
Final Exam,PiQvBSPut9,114,XVQf7mOI1Z
Assignment1,pSE2USVUGe,53,XVQf7mOI1Z
Assignment2,pSE2USVUGe,47,XVQf7mOI1Z
Assignment3,pSE2USVUGe,96,XVQf7mOI1Z
Assignment4,pSE2USVUGe,51,XVQf7mOI1Z
Midterm,pSE2USVUGe,70,XVQf7mOI1Z
Final Exam,pSE2USVUGe,85,XVQf7mOI1Z
Assignment1,uZfhzJCf3Q,98,XVQf7mOI1Z
Assignment2,uZfhzJCf3Q,46,XVQf7mOI1Z
Assignment3,uZfhzJCf3Q,86,XVQf7mOI1Z
Assignment4,uZfhzJCf3Q,47,XVQf7mOI1Z
Midterm,uZfhzJCf3Q,55,XVQf7mOI1Z
Final Exam,uZfhzJCf3Q,124,XVQf7mOI1Z
Assignment1,tmt3aPs20s,67,XVQf7mOI1Z
Assignment2,tmt3aPs20s,63,XVQf7mOI1Z
Assignment3,tmt3aPs20s,60,XVQf7mOI1Z
Assignment4,tmt3aPs20s,96,XVQf7mOI1Z
Midterm,tmt3aPs20s,66,XVQf7mOI1Z
Final Exam,tmt3aPs20s,144,XVQf7mOI1Z
Assignment1,5xTn7laQAz,92,XVQf7mOI1Z
Assignment2,5xTn7laQAz,54,XVQf7mOI1Z
Assignment3,5xTn7laQAz,92,XVQf7mOI1Z
Assignment4,5xTn7laQAz,46,XVQf7mOI1Z
Midterm,5xTn7laQAz,95,XVQf7mOI1Z
Final Exam,5xTn7laQAz,78,XVQf7mOI1Z
Assignment1,UPLEFa48ob,90,XVQf7mOI1Z
Assignment2,UPLEFa48ob,81,XVQf7mOI1Z
Assignment3,UPLEFa48ob,86,XVQf7mOI1Z
Assignment4,UPLEFa48ob,90,XVQf7mOI1Z
Midterm,UPLEFa48ob,84,XVQf7mOI1Z
Final Exam,UPLEFa48ob,99,XVQf7mOI1Z
Assignment1,g0aGB2MNq6,79,XVQf7mOI1Z
Assignment2,g0aGB2MNq6,69,XVQf7mOI1Z
Assignment3,g0aGB2MNq6,82,XVQf7mOI1Z
Assignment4,g0aGB2MNq6,45,XVQf7mOI1Z
Midterm,g0aGB2MNq6,87,XVQf7mOI1Z
Final Exam,g0aGB2MNq6,54,XVQf7mOI1Z
Assignment1,vMCwbZJ5UI,69,XVQf7mOI1Z
Assignment2,vMCwbZJ5UI,68,XVQf7mOI1Z
Assignment3,vMCwbZJ5UI,99,XVQf7mOI1Z
Assignment4,vMCwbZJ5UI,85,XVQf7mOI1Z
Midterm,vMCwbZJ5UI,93,XVQf7mOI1Z
Final Exam,vMCwbZJ5UI,77,XVQf7mOI1Z
Assignment1,P80TDV5kec,80,XVQf7mOI1Z
Assignment2,P80TDV5kec,57,XVQf7mOI1Z
Assignment3,P80TDV5kec,53,XVQf7mOI1Z
Assignment4,P80TDV5kec,56,XVQf7mOI1Z
Midterm,P80TDV5kec,67,XVQf7mOI1Z
Final Exam,P80TDV5kec,142,XVQf7mOI1Z
Assignment1,UX8dL9oWOH,59,XVQf7mOI1Z
Assignment2,UX8dL9oWOH,83,XVQf7mOI1Z
Assignment3,UX8dL9oWOH,74,XVQf7mOI1Z
Assignment4,UX8dL9oWOH,62,XVQf7mOI1Z
Midterm,UX8dL9oWOH,56,XVQf7mOI1Z
Final Exam,UX8dL9oWOH,114,XVQf7mOI1Z
Assignment1,erGZXNCSa8,69,XVQf7mOI1Z
Assignment2,erGZXNCSa8,49,XVQf7mOI1Z
Assignment3,erGZXNCSa8,90,XVQf7mOI1Z
Assignment4,erGZXNCSa8,86,XVQf7mOI1Z
Midterm,erGZXNCSa8,68,XVQf7mOI1Z
Final Exam,erGZXNCSa8,109,XVQf7mOI1Z
Assignment1,aKtF7xlCj,99,XVQf7mOI1Z
Assignment2,aKtF7xlCj,93,XVQf7mOI1Z
Assignment3,aKtF7xlCj,91,XVQf7mOI1Z
Assignment4,aKtF7xlCj,47,XVQf7mOI1Z
Midterm,aKtF7xlCj,63,XVQf7mOI1Z
Final Exam,aKtF7xlCj,142,XVQf7mOI1Z
Assignment1,OcbMCqoATE,47,XVQf7mOI1Z
Assignment2,OcbMCqoATE,78,XVQf7mOI1Z
Assignment3,OcbMCqoATE,92,XVQf7mOI1Z
Assignment4,OcbMCqoATE,77,XVQf7mOI1Z
Midterm,OcbMCqoATE,82,XVQf7mOI1Z
Final Exam,OcbMCqoATE,57,XVQf7mOI1Z
Assignment1,Ki437ImMiB,67,XVQf7mOI1Z
Assignment2,Ki437ImMiB,53,XVQf7mOI1Z
Assignment3,Ki437ImMiB,83,XVQf7mOI1Z
Assignment4,Ki437ImMiB,62,XVQf7mOI1Z
Midterm,Ki437ImMiB,51,XVQf7mOI1Z
Final Exam,Ki437ImMiB,95,XVQf7mOI1Z
Assignment1,VkA4Ln4RP8,92,XVQf7mOI1Z
Assignment2,VkA4Ln4RP8,70,XVQf7mOI1Z
Assignment3,VkA4Ln4RP8,52,XVQf7mOI1Z
Assignment4,VkA4Ln4RP8,93,XVQf7mOI1Z
Midterm,VkA4Ln4RP8,65,XVQf7mOI1Z
Final Exam,VkA4Ln4RP8,135,XVQf7mOI1Z
Assignment1,Vv5mvmR93y,89,XVQf7mOI1Z
Assignment2,Vv5mvmR93y,87,XVQf7mOI1Z
Assignment3,Vv5mvmR93y,79,XVQf7mOI1Z
Assignment4,Vv5mvmR93y,87,XVQf7mOI1Z
Midterm,Vv5mvmR93y,59,XVQf7mOI1Z
Final Exam,Vv5mvmR93y,61,XVQf7mOI1Z
Assignment1,2ruNWPmicg,83,XVQf7mOI1Z
Assignment2,2ruNWPmicg,48,XVQf7mOI1Z
Assignment3,2ruNWPmicg,66,XVQf7mOI1Z
Assignment4,2ruNWPmicg,93,XVQf7mOI1Z
Midterm,2ruNWPmicg,49,XVQf7mOI1Z
Final Exam,2ruNWPmicg,98,XVQf7mOI1Z
Assignment1,9mCMQL1myp,63,XVQf7mOI1Z
Assignment2,9mCMQL1myp,73,XVQf7mOI1Z
Assignment3,9mCMQL1myp,97,XVQf7mOI1Z
Assignment4,9mCMQL1myp,48,XVQf7mOI1Z
Midterm,9mCMQL1myp,72,XVQf7mOI1Z
Final Exam,9mCMQL1myp,81,XVQf7mOI1Z
Assignment1,xshALL98rR,80,a9sskUPpbH
Assignment2,xshALL98rR,63,a9sskUPpbH
Assignment3,xshALL98rR,67,a9sskUPpbH
Assignment4,xshALL98rR,89,a9sskUPpbH
Midterm,xshALL98rR,98,a9sskUPpbH
Final Exam,xshALL98rR,103,a9sskUPpbH
Assignment1,8uv1aK9btU,84,a9sskUPpbH
Assignment2,8uv1aK9btU,88,a9sskUPpbH
Assignment3,8uv1aK9btU,94,a9sskUPpbH
Assignment4,8uv1aK9btU,76,a9sskUPpbH
Midterm,8uv1aK9btU,62,a9sskUPpbH
Final Exam,8uv1aK9btU,114,a9sskUPpbH
Assignment1,RxNqRHaaoI,77,a9sskUPpbH
Assignment2,RxNqRHaaoI,63,a9sskUPpbH
Assignment3,RxNqRHaaoI,79,a9sskUPpbH
Assignment4,RxNqRHaaoI,94,a9sskUPpbH
Midterm,RxNqRHaaoI,86,a9sskUPpbH
Final Exam,RxNqRHaaoI,134,a9sskUPpbH
Assignment1,AnRRwDoMFm,77,a9sskUPpbH
Assignment2,AnRRwDoMFm,65,a9sskUPpbH
Assignment3,AnRRwDoMFm,85,a9sskUPpbH
Assignment4,AnRRwDoMFm,62,a9sskUPpbH
Midterm,AnRRwDoMFm,93,a9sskUPpbH
Final Exam,AnRRwDoMFm,123,a9sskUPpbH
Assignment1,RwKSObZt8b,80,a9sskUPpbH
Assignment2,RwKSObZt8b,99,a9sskUPpbH
Assignment3,RwKSObZt8b,100,a9sskUPpbH
Assignment4,RwKSObZt8b,73,a9sskUPpbH
Midterm,RwKSObZt8b,93,a9sskUPpbH
Final Exam,RwKSObZt8b,120,a9sskUPpbH
Assignment1,cp5asEx6KR,69,a9sskUPpbH
Assignment2,cp5asEx6KR,70,a9sskUPpbH
Assignment3,cp5asEx6KR,100,a9sskUPpbH
Assignment4,cp5asEx6KR,89,a9sskUPpbH
Midterm,cp5asEx6KR,77,a9sskUPpbH
Final Exam,cp5asEx6KR,116,a9sskUPpbH
Assignment1,qjAClhRo8T,47,a9sskUPpbH
Assignment2,qjAClhRo8T,58,a9sskUPpbH
Assignment3,qjAClhRo8T,76,a9sskUPpbH
Assignment4,qjAClhRo8T,62,a9sskUPpbH
Midterm,qjAClhRo8T,46,a9sskUPpbH
Final Exam,qjAClhRo8T,93,a9sskUPpbH
Assignment1,MMNPTkNHZg,71,a9sskUPpbH
Assignment2,MMNPTkNHZg,74,a9sskUPpbH
Assignment3,MMNPTkNHZg,59,a9sskUPpbH
Assignment4,MMNPTkNHZg,60,a9sskUPpbH
Midterm,MMNPTkNHZg,58,a9sskUPpbH
Final Exam,MMNPTkNHZg,132,a9sskUPpbH
Assignment1,v9ksRoAENe,90,a9sskUPpbH
Assignment2,v9ksRoAENe,81,a9sskUPpbH
Assignment3,v9ksRoAENe,90,a9sskUPpbH
Assignment4,v9ksRoAENe,79,a9sskUPpbH
Midterm,v9ksRoAENe,84,a9sskUPpbH
Final Exam,v9ksRoAENe,116,a9sskUPpbH
Assignment1,QVsfnLS8nP,61,a9sskUPpbH
Assignment2,QVsfnLS8nP,70,a9sskUPpbH
Assignment3,QVsfnLS8nP,80,a9sskUPpbH
Assignment4,QVsfnLS8nP,82,a9sskUPpbH
Midterm,QVsfnLS8nP,54,a9sskUPpbH
Final Exam,QVsfnLS8nP,67,a9sskUPpbH
Assignment1,pAA8hhbaAf,48,a9sskUPpbH
Assignment2,pAA8hhbaAf,90,a9sskUPpbH
Assignment3,pAA8hhbaAf,49,a9sskUPpbH
Assignment4,pAA8hhbaAf,59,a9sskUPpbH
Midterm,pAA8hhbaAf,81,a9sskUPpbH
Final Exam,pAA8hhbaAf,115,a9sskUPpbH
Assignment1,kJQAvxlegv,69,a9sskUPpbH
Assignment2,kJQAvxlegv,78,a9sskUPpbH
Assignment3,kJQAvxlegv,72,a9sskUPpbH
Assignment4,kJQAvxlegv,73,a9sskUPpbH
Midterm,kJQAvxlegv,74,a9sskUPpbH
Final Exam,kJQAvxlegv,68,a9sskUPpbH
Assignment1,l8Ck5AEii7,46,a9sskUPpbH
Assignment2,l8Ck5AEii7,88,a9sskUPpbH
Assignment3,l8Ck5AEii7,49,a9sskUPpbH
Assignment4,l8Ck5AEii7,60,a9sskUPpbH
Midterm,l8Ck5AEii7,62,a9sskUPpbH
Final Exam,l8Ck5AEii7,84,a9sskUPpbH
Assignment1,EIBGkZJ8LU,65,a9sskUPpbH
Assignment2,EIBGkZJ8LU,96,a9sskUPpbH
Assignment3,EIBGkZJ8LU,89,a9sskUPpbH
Assignment4,EIBGkZJ8LU,76,a9sskUPpbH
Midterm,EIBGkZJ8LU,45,a9sskUPpbH
Final Exam,EIBGkZJ8LU,91,a9sskUPpbH
Assignment1,WVztzxaqG1,51,a9sskUPpbH
Assignment2,WVztzxaqG1,78,a9sskUPpbH
Assignment3,WVztzxaqG1,98,a9sskUPpbH
Assignment4,WVztzxaqG1,59,a9sskUPpbH
Midterm,WVztzxaqG1,95,a9sskUPpbH
Final Exam,WVztzxaqG1,109,a9sskUPpbH
Assignment1,nlNo3Ifie2,96,a9sskUPpbH
Assignment2,nlNo3Ifie2,78,a9sskUPpbH
Assignment3,nlNo3Ifie2,74,a9sskUPpbH
Assignment4,nlNo3Ifie2,72,a9sskUPpbH
Midterm,nlNo3Ifie2,96,a9sskUPpbH
Final Exam,nlNo3Ifie2,146,a9sskUPpbH
Assignment1,fe20lUruvB,75,a9sskUPpbH
Assignment2,fe20lUruvB,94,a9sskUPpbH
Assignment3,fe20lUruvB,48,a9sskUPpbH
Assignment4,fe20lUruvB,70,a9sskUPpbH
Midterm,fe20lUruvB,62,a9sskUPpbH
Final Exam,fe20lUruvB,101,a9sskUPpbH
Assignment1,k4hG2bKBi2,69,a9sskUPpbH
Assignment2,k4hG2bKBi2,85,a9sskUPpbH
Assignment3,k4hG2bKBi2,68,a9sskUPpbH
Assignment4,k4hG2bKBi2,57,a9sskUPpbH
Midterm,k4hG2bKBi2,78,a9sskUPpbH
Final Exam,k4hG2bKBi2,57,a9sskUPpbH
Assignment1,OhfDW5FQet,96,a9sskUPpbH
Assignment2,OhfDW5FQet,96,a9sskUPpbH
Assignment3,OhfDW5FQet,79,a9sskUPpbH
Assignment4,OhfDW5FQet,80,a9sskUPpbH
Midterm,OhfDW5FQet,68,a9sskUPpbH
Final Exam,OhfDW5FQet,105,a9sskUPpbH
Assignment1,I8k5HwpLlU,91,a9sskUPpbH
Assignment2,I8k5HwpLlU,65,a9sskUPpbH
Assignment3,I8k5HwpLlU,51,a9sskUPpbH
Assignment4,I8k5HwpLlU,67,a9sskUPpbH
Midterm,I8k5HwpLlU,81,a9sskUPpbH
Final Exam,I8k5HwpLlU,52,a9sskUPpbH
